# ==============================================================================
# = this is a lyndis reference file. Lines that start with '#' like this one are
# = comments, and are ignored by lyndis. lyndis also ignores any blank lines.
# =
# = this file describes information about the base binary, such as its location
# = within the address space, what objects are available, and which regions can
# = be considered "free space".
# =
# = lyndis is very experimental: don't expect the format to be stable.
# ==============================================================================

# define where the binary (ROM) is locacted within the address space
binary 0x08000000 0x02000000

# define which regions are "free space" by default
free 0x0869B668 0x00004998
free 0x087FF0A4 0x00000F5C
free 0x08800000 0x01800000

# all existing objects (symbols)

# generated by elf2ref on 2025-03-22

dat 0x0810AF9C gUnk_0810AF9C 0x00
dat 0x0810B44C gUnk_0810B44C 0x00
dat 0x0810B900 gUnk_0810B900 0x00
dat 0x0810BA60 gUnk_0810BA60 0x00
dat 0x0810BA80 gUnk_0810BA80 0x00
dat 0x0810BAA0 gUnk_0810BAA0 0x00
dat 0x0810BAC0 gUnk_0810BAC0 0x00
dat 0x0810BAE0 gUnk_0810BAE0 0x00
dat 0x0810D134 gUnk_0810D134 0x00
dat 0x0810D1B4 gUnk_0810D1B4 0x00
dat 0x0810D6F8 JList_AiJobRankRoy 0x02
dat 0x0810D6FA JList_AiJobRankSupport 0x05
dat 0x0810D6FF JList_AiJobRankHealers 0x04
dat 0x0810D703 JList_AiJobRankCivilians 0x05
dat 0x0810D708 JList_AiJobRankMages 0x0C
dat 0x0810D714 JList_AiJobRankFlyers 0x07
dat 0x0810D71B JList_AiJobRankArmors 0x03
dat 0x0810D71E JList_AiJobRankCavaliers 0x05
dat 0x0810D723 JList_AiJobRankArchers 0x05
dat 0x0810D728 gAiCombatScoreCoefficientTable 0x280
dat 0x0810D9A8 AiEscapePts_1 0x08
dat 0x0810D9B0 AiEscapePts_2 0x04
dat 0x0810D9B4 AiEscapePts_6 0x08
dat 0x0810D9BC AiEscapePts_8 0x08
dat 0x0810D9C4 AiEscapePts_26 0x08
dat 0x0810D9CC AiEscapePts_11 0x08
dat 0x0810D9D4 AiEscapePts_27 0x08
dat 0x0810D9DC AiEscapePts_12 0x08
dat 0x0810D9E4 AiEscapePts_13 0x08
dat 0x0810D9EC AiEscapePts_15 0x08
dat 0x0810D9F4 AiEscapePts_16 0x08
dat 0x0810D9FC AiEscapePts_20 0x08
dat 0x0810DA04 AiEscapePts_22 0x08
dat 0x0810DA0C AiEscapePts_31 0x08
dat 0x0810DA14 AiEscapePts_33 0x08
dat 0x0810DA1C AiEscapePts_None 0x04
dat 0x0810DA20 AiItemConfigTable 0xBC
dat 0x0810DADC gUnk_0810DADC 0x14
dat 0x0810DAF0 gUnk_0810DAF0 0x10
dat 0x0810DB00 gUnk_0810DB00 0x04
dat 0x0810DB04 gUnk_0810DB04 0x04
dat 0x0810DB08 gUnk_0810DB08 0x04
dat 0x0810DB0C gUnk_0810DB0C 0x04
dat 0x0810DB10 gUnk_0810DB10 0x04
dat 0x0810DB14 AiDecideTalkArg_LanceAlen 0x04
dat 0x0810DB18 AiDecideTalkArg_ClarineRoy 0x04
dat 0x0810DB1C gUnk_0810DB1C 0x04
dat 0x0810DB20 gUnk_0810DB20 0x04
dat 0x0810DB34 gAiStaffAttemptList 0x68
dat 0x0810DB9C gAiConsumableAttemptList 0x20
dat 0x0810DBBC gUnk_0810DBBC 0x10
dat 0x0810DBCC gUnk_Sio_0810DBCC 0x00
dat 0x0810EDA4 gUnk_Sio_0810EDA4 0x00
dat 0x0810EFD2 gUnk_Sio_0810EFD2 0x00
dat 0x0810F0C0 gUnk_Sio_0810F0C0 0x00
dat 0x0810F151 gUnk_Sio_0810F151 0x00
dat 0x0810F15A gUnk_Sio_0810F15A 0x00
dat 0x0810F164 gUnk_Sio_0810F164 0x00
dat 0x0810F170 gUnk_Sio_0810F170 0x00
dat 0x0810F190 gUnk_Sio_0810F190 0x00
dat 0x0810F19C gUnk_Sio_0810F19C 0x00
dat 0x0810F19F gUnk_Sio_0810F19F 0x00
dat 0x0810F1AC gUnk_Sio_0810F1AC 0x00
dat 0x0810F1BD gUnk_Sio_0810F1BD 0x00
dat 0x0810F1C8 gUnk_Sio_0810F1C8 0x00
dat 0x0810F220 gUnk_Sio_0810F220 0x00
dat 0x0810F228 gUnk_Sio_0810F228 0x00
dat 0x0810F242 gUnk_Sio_0810F242 0x00
dat 0x0810F256 gUnk_Sio_0810F256 0x00
dat 0x0810F25E gUnk_Sio_0810F25E 0x00
dat 0x0810F26C gUnk_Sio_0810F26C 0x00
dat 0x0810F294 gUnk_Sio_0810F294 0x00
dat 0x0810F298 gUnk_Sio_0810F298 0x00
dat 0x0810F2D4 gUnk_Sio_0810F2D4 0x00
dat 0x0810F2DC gUnk_Sio_0810F2DC 0x00
dat 0x0810F2E0 gUnk_Sio_0810F2E0 0x00
dat 0x0810F2E3 gUnk_Sio_0810F2E3 0x00
dat 0x0810F2EC gUnk_Sio_0810F2EC 0x00
dat 0x0810F2F8 gUnk_Sio_0810F2F8 0x00
dat 0x0810F300 gUnk_Sio_0810F300 0x00
dat 0x0810F308 gUnk_Sio_0810F308 0x00
dat 0x0810F30D gUnk_Sio_0810F30D 0x00
dat 0x0810F314 gUnk_Sio_0810F314 0x00
dat 0x0810F31C gUnk_Sio_0810F31C 0x00
dat 0x0810F328 gUnk_Sio_0810F328 0x00
dat 0x0810F350 gUnk_Sio_0810F350 0x00
dat 0x0810F35A gUnk_Sio_0810F35A 0x00
dat 0x0810F360 gUnk_Sio_0810F360 0x00
dat 0x0810F374 gUnk_Sio_0810F374 0x00
dat 0x0810F378 gUnk_Sio_0810F378 0x00
dat 0x0810F380 gUnk_Sio_0810F380 0x00
dat 0x0810F388 gUnk_Sio_0810F388 0x00
dat 0x0810F390 gUnk_Sio_0810F390 0x00
dat 0x0810F3A0 gUnk_Sio_0810F3A0 0x00
dat 0x0810F3B0 gUnk_Sio_0810F3B0 0x00
dat 0x0810F400 gUnk_Sio_0810F400 0x00
dat 0x0810F408 gUnk_Sio_0810F408 0x00
dat 0x0810F41B gUnk_Sio_0810F41B 0x00
dat 0x0810F423 gUnk_Sio_0810F423 0x00
dat 0x0810F42B gUnk_Sio_0810F42B 0x00
dat 0x0810F430 gUnk_Sio_0810F430 0x00
dat 0x0810F432 gUnk_Sio_0810F432 0x00
dat 0x0810F434 gUnk_Sio_0810F434 0x00
dat 0x0810F442 gUnk_Sio_0810F442 0x00
dat 0x0810F45A gUnk_Sio_0810F45A 0x00
dat 0x0810F4C8 gUnk_Sio_0810F4C8 0x00
dat 0x0810F50A gUnk_Sio_0810F50A 0x00
dat 0x0810F52A gUnk_Sio_0810F52A 0x00
dat 0x0810F544 gUnk_Sio_0810F544 0x00
dat 0x0810F55E gUnk_Sio_0810F55E 0x00
dat 0x0810F57C gUnk_Sio_0810F57C 0x00
dat 0x0810F5C4 gUnk_Sio_0810F5C4 0x00
dat 0x0810F5D2 gUnk_Sio_0810F5D2 0x00
dat 0x0810F5E0 gUnk_Sio_0810F5E0 0x00
dat 0x0810F5EE gUnk_Sio_0810F5EE 0x00
dat 0x0810F5FC gUnk_Sio_0810F5FC 0x00
dat 0x0810F65C gUnk_Sio_0810F65C 0x00
dat 0x0810F664 gUnk_Sio_0810F664 0x00
dat 0x0810F672 gUnk_Sio_0810F672 0x00
dat 0x0810F6A4 gUnk_Sio_0810F6A4 0x00
dat 0x0810F6D4 UiWindowFrameModelTmRegular 0x20
dat 0x0810F6F4 UiWindowFrameModelTmFill 0x20
dat 0x0810F714 UiWindowFrameModelTmSable 0x20
dat 0x0810F734 gUiEntryHoverTileLut 0x10
dat 0x0810F744 Img_UiWindowFrame_ThemeBlue 0x00
dat 0x0810FF78 Pal_UiWindowFrame_ThemeBlue 0x00
dat 0x0810FF98 Pal_UiStatBar_ThemeBlue 0x00
dat 0x0810FFB8 Img_UiWindowFrame_ThemeRed 0x00
dat 0x08110838 Pal_UiWindowFrame_ThemeRed 0x00
dat 0x08110858 Pal_UiStatBar_ThemeRed 0x00
dat 0x08110878 Img_UiWindowFrame_ThemeGray 0x00
dat 0x08111110 Pal_UiWindowFrame_ThemeGray 0x00
dat 0x08111130 Pal_UiStatBar_ThemeGray 0x00
dat 0x08111150 Img_UiWindowFrame_ThemeGreen 0x00
dat 0x08111930 Pal_UiWindowFrame_ThemeGreen 0x00
dat 0x08111950 Pal_UiStatBar_ThemeGreen 0x00
dat 0x08111970 Img_UiUnitNameFrame 0x00
dat 0x08111BC4 Pal_UiUnitNameFrame 0x00
dat 0x08111C44 gEfxNoDmgBgShakeOff 0x00
dat 0x08111C60 gEfxQuakePureVec1 0x00
dat 0x08111C82 gEfxQuakePureVec2 0x00
dat 0x08111CCC gEfxQuakePureVec3 0x00
dat 0x08111D16 gEfxQuakePureVec4 0x00
dat 0x08111D60 gEfxQuakePureVec5 0x00
dat 0x08111DAA gEfxQuakePureVec6 0x00
dat 0x08111E14 gEfxQuakeVec_08111E14 0x00
dat 0x08111EC6 gEfxQuakePureVec7 0x00
dat 0x08111ED8 gEfxQuakePureVec8 0x00
dat 0x08111EFA gEfxQuakePureVec9 0x00
dat 0x08111F0C gEfxQuakePureVec10 0x00
dat 0x08111F1E gEfxQuakePureVec11 0x00
dat 0x08111F30 gEfxQuakeVec_08111F30 0x00
dat 0x08111FC6 gEfxQuakeVec_08111FC6 0x00
dat 0x08112234 gUnk_08112234 0x00
dat 0x0811223E gUnk_0811223E 0x00
dat 0x08112248 gUnk_08112248 0x00
dat 0x08112252 gUnk_08112252 0x00
dat 0x0811225C gUnk_0811225C 0x00
dat 0x08112266 gUnk_08112266 0x00
dat 0x08112270 gUnk_08112270 0x00
dat 0x0811227A gUnk_0811227A 0x00
dat 0x08112284 gUnk_08112284 0x00
dat 0x0811228E gUnk_0811228E 0x00
dat 0x08112298 gUnk_08112298 0x00
dat 0x081122C0 gUnk_081122C0 0x00
dat 0x081122C5 gUnk_081122C5 0x00
dat 0x081122CA gUnk_081122CA 0x00
dat 0x081122D0 gUnk_081122D0 0x00
dat 0x081122DA gUnk_081122DA 0x00
dat 0x08112370 gUnk_08112370 0x00
dat 0x081125E0 gUnk_081125E0 0x00
dat 0x081127F0 gUnk_081127F0 0x00
dat 0x08112840 gUnk_08112840 0x00
dat 0x081128AC gUnk_081128AC 0x00
dat 0x081128FC gUnk_081128FC 0x00
dat 0x08112968 gUnk_08112968 0x00
dat 0x08112A1C gUnk_08112A1C 0x00
dat 0x08112AD0 gUnk_08112AD0 0x00
dat 0x08112BA4 gUnk_08112BA4 0x00
dat 0x08112C84 gUnk_08112C84 0x00
dat 0x08112CD4 gUnk_08112CD4 0x00
dat 0x08112D54 gUnk_08112D54 0x00
dat 0x08112DF4 gUnk_08112DF4 0x00
dat 0x08113024 gUnk_08113024 0x00
dat 0x081131A4 gUnk_081131A4 0x00
dat 0x08113224 Pal_08113224 0x00
dat 0x08113424 gPalEfxHpBarPurple 0x00
dat 0x081134A4 gPalEfxHpBarGreen 0x00
dat 0x081134C4 Pal_081134C4 0x00
dat 0x08113564 Pal_BanimUnitFlashing 0x00
dat 0x08113584 Img_EkrExpBar 0x00
dat 0x08113884 Img_EkrExpBarChange 0x00
dat 0x08113B84 Img_BarNumfx 0x00
dat 0x08113CE4 Tsa_EkrExpBar 0x00
dat 0x08113D50 Pal_EkrExpBar 0x00
dat 0x08113D70 gUnk_08113D70 0x00
dat 0x08113F98 gUnk_08113F98 0x00
dat 0x08113FB8 gUnk_08113FB8 0x00
dat 0x08113FD8 gUnk_08113FD8 0x00
dat 0x08113FF8 Img_BanimArcherFBallistaIntro 0x00
dat 0x0811446C Img_BanimArcherMBallistaIntro 0x00
dat 0x0811490C Img_BanimSnipperFBallistaIntro 0x00
dat 0x08114D80 Img_LevelUpFrame 0x00
dat 0x08114FCC Tm_LevelUpFrame 0x00
dat 0x081150C8 Pal_LevelUpFrame 0x00
dat 0x081150E8 gUnk_081150E8 0x00
dat 0x081152FC gUnk_081152FC 0x00
dat 0x0811531C Img_EkrPopup 0x00
dat 0x08115378 Img_EkrUnkPopup 0x00
dat 0x08115478 Pal_EkrPopup 0x00
dat 0x08115498 Tsa_EkrPopup 0x00
dat 0x08115524 gUnk_08115524 0x00
dat 0x08117B90 gUnk_08117B90 0x00
dat 0x08118330 gUnk_08118330 0x00
dat 0x08119CD8 gUnk_08119CD8 0x00
dat 0x08119CDC gUnk_08119CDC 0x00
dat 0x08119D56 gUnk_08119D56 0x00
dat 0x08119D78 gUnk_08119D78 0x00
dat 0x08119DEA gUnk_08119DEA 0x00
dat 0x08119E30 gUnk_08119E30 0x00
dat 0x08119ED2 gUnk_08119ED2 0x00
dat 0x08119EDC gUnk_08119EDC 0x00
dat 0x08119F1E gUnk_08119F1E 0x00
dat 0x08119F50 gUnk_08119F50 0x00
dat 0x08119FA6 gUnk_08119FA6 0x00
dat 0x08119FFC gUnk_08119FFC 0x00
dat 0x0811A06A gUnk_0811A06A 0x00
dat 0x0811A098 gUnk_0811A098 0x00
dat 0x0811A0DE gUnk_0811A0DE 0x00
dat 0x0811A0E8 gUnk_0811A0E8 0x00
dat 0x0811A102 gUnk_0811A102 0x00
dat 0x0811A134 gUnk_0811A134 0x00
dat 0x0811A1AA gUnk_0811A1AA 0x00
dat 0x0811A218 gUnk_0811A218 0x00
dat 0x0811A276 gUnk_0811A276 0x00
dat 0x0811A27C gUnk_0811A27C 0x00
dat 0x0811A302 gUnk_0811A302 0x00
dat 0x0811A478 gUnk_0811A478 0x00
dat 0x0811A50E gUnk_0811A50E 0x00
dat 0x0811A520 gUnk_0811A520 0x00
dat 0x0811A530 gUnk_0811A530 0x00
dat 0x0811A59E gUnk_0811A59E 0x00
dat 0x0811A5AC gUnk_0811A5AC 0x00
dat 0x0811A602 gUnk_0811A602 0x00
dat 0x0811A618 gUnk_0811A618 0x00
dat 0x0811A62A gUnk_0811A62A 0x00
dat 0x0811A668 gUnk_0811A668 0x00
dat 0x0811A67A gUnk_0811A67A 0x00
dat 0x0811A680 gUnk_0811A680 0x00
dat 0x0811A722 gUnk_0811A722 0x00
dat 0x0811A758 gUnk_0811A758 0x00
dat 0x0811A796 gUnk_0811A796 0x00
dat 0x0811A898 gUnk_0811A898 0x00
dat 0x0811A89E gUnk_0811A89E 0x00
dat 0x0811A8A4 gUnk_0811A8A4 0x00
dat 0x0811A8AA gUnk_0811A8AA 0x00
dat 0x0811A8B0 gUnk_0811A8B0 0x00
dat 0x0811A8F2 gUnk_0811A8F2 0x00
dat 0x0811A934 gUnk_0811A934 0x00
dat 0x0811A966 gUnk_0811A966 0x00
dat 0x0811A9A8 gUnk_0811A9A8 0x00
dat 0x0811A9BA gUnk_0811A9BA 0x00
dat 0x0811A9C2 gUnk_0811A9C2 0x00
dat 0x0811A9CA gUnk_0811A9CA 0x00
dat 0x0811AACC gUnk_0811AACC 0x00
dat 0x0811AAD2 gUnk_0811AAD2 0x00
dat 0x0811ABB0 gUnk_0811ABB0 0x00
dat 0x0811ABE6 gUnk_0811ABE6 0x00
dat 0x0811AC30 gUnk_0811AC30 0x00
dat 0x0811AD32 gUnk_0811AD32 0x00
dat 0x0811AD68 gUnk_0811AD68 0x00
dat 0x0811AE34 gUnk_0811AE34 0x00
dat 0x0811AE76 gUnk_0811AE76 0x00
dat 0x0811AEA0 gUnk_0811AEA0 0x00
dat 0x0811AEB6 gUnk_0811AEB6 0x00
dat 0x0811AEBC gUnk_0811AEBC 0x00
dat 0x0811AEDE gUnk_0811AEDE 0x00
dat 0x0811AF00 gUnk_0811AF00 0x00
dat 0x0811AF20 gUnk_0811AF20 0x00
dat 0x0811AF52 gUnk_0811AF52 0x00
dat 0x0811AF5C gUnk_0811AF5C 0x00
dat 0x0811AF9E gUnk_0811AF9E 0x00
dat 0x0811AFA4 gUnk_0811AFA4 0x00
dat 0x0811AFE8 Img_TeonoOBJ 0x00
dat 0x0811B3E8 Pal_TeonoOBJ 0x00
dat 0x0811B408 Img_EfxArrowOBJ 0x00
dat 0x0811B444 Img_SpellJavelin 0x00
dat 0x0811B674 Pal_SpellJavelin 0x00
dat 0x0811B694 Img_SpellJavelinCavalier 0x00
dat 0x0811B8B0 Pal_SpellJavelinCavalier 0x00
dat 0x0811B8D0 Img_SpellJavelinSoldier 0x00
dat 0x0811BAE8 Pal_SpellJavelinSoldier 0x00
dat 0x0811BB08 Img_SpellJavelinPaladin 0x00
dat 0x0811BD24 Pal_SpellJavelinPaladin 0x00
dat 0x0811BD44 Img_SpellJavelinPrgasusKnight 0x00
dat 0x0811BF70 Pal_SpellJavelinPrgasusKnight 0x00
dat 0x0811BF90 Img_SpellJavelinFalcon 0x00
dat 0x0811C1D8 Pal_SpellJavelinFalcon 0x00
dat 0x0811C1F8 Img_SpellJavelinWyvernRider 0x00
dat 0x0811C430 Pal_SpellJavelinWyvernRider 0x00
dat 0x0811C450 Img_SpellJavelinWyvernLord 0x00
dat 0x0811C6B4 Pal_SpellJavelinWyvernLord 0x00
dat 0x0811C6D4 Img_SpellJavelinGenerial 0x00
dat 0x0811C944 Pal_SpellJavelinGenerial 0x00
dat 0x0811C964 gUnk_0811C964 0x00
dat 0x0811CAD8 gUnk_0811CAD8 0x00
dat 0x0811CAF8 gUnk_0811CAF8 0x00
dat 0x0811CD14 gUnk_0811CD14 0x00
dat 0x0811D0D4 gUnk_0811D0D4 0x00
dat 0x0811E36C gUnk_0811E36C 0x00
dat 0x0811F22C gUnk_0811F22C 0x00
dat 0x0811F32C gUnk_0811F32C 0x00
dat 0x0811F6F4 gUnk_0811F6F4 0x00
dat 0x081203F4 gUnk_081203F4 0x00
dat 0x08120414 gUnk_08120414 0x00
dat 0x08120CB4 gUnk_08120CB4 0x00
dat 0x08121498 gUnk_08121498 0x00
dat 0x081214B8 gUnk_081214B8 0x00
dat 0x081214D8 gUnk_081214D8 0x00
dat 0x081214F8 gUnk_081214F8 0x00
dat 0x08122A3C gUnk_08122A3C 0x00
dat 0x08123B1C gUnk_08123B1C 0x00
dat 0x08123D1C gUnk_08123D1C 0x00
dat 0x081241BC gUnk_081241BC 0x00
dat 0x08124618 gUnk_08124618 0x00
dat 0x081246D8 gUnk_081246D8 0x00
dat 0x081246F8 gUnk_081246F8 0x00
dat 0x0812479C gUnk_0812479C 0x00
dat 0x08124B64 gUnk_08124B64 0x00
dat 0x08127778 gUnk_08127778 0x00
dat 0x08129504 gUnk_08129504 0x00
dat 0x0812A258 gUnk_0812A258 0x00
dat 0x0812B19C gUnk_0812B19C 0x00
dat 0x0812BE10 gUnk_0812BE10 0x00
dat 0x0812C1BC gUnk_0812C1BC 0x00
dat 0x0812C62C gUnk_0812C62C 0x00
dat 0x0812C64C gUnk_0812C64C 0x00
dat 0x0812C66C gUnk_0812C66C 0x00
dat 0x0812C68C gUnk_0812C68C 0x00
dat 0x0812CF48 gUnk_0812CF48 0x00
dat 0x0812D374 gUnk_0812D374 0x00
dat 0x0812D80C gUnk_0812D80C 0x00
dat 0x0812D8AC gUnk_0812D8AC 0x00
dat 0x0812E4A4 gUnk_0812E4A4 0x00
dat 0x0812F9DC gUnk_0812F9DC 0x00
dat 0x0812FFD8 gUnk_0812FFD8 0x00
dat 0x08138BF0 gUnk_08138BF0 0x00
dat 0x0813A6F8 gUnk_0813A6F8 0x00
dat 0x0813B6B4 gUnk_0813B6B4 0x00
dat 0x0813B8B4 gUnk_0813B8B4 0x00
dat 0x0813BA64 gUnk_0813BA64 0x00
dat 0x0813BAFC gUnk_0813BAFC 0x00
dat 0x0813BD74 gUnk_0813BD74 0x00
dat 0x0813E75C gUnk_0813E75C 0x00
dat 0x081408CC gUnk_081408CC 0x00
dat 0x08141320 gUnk_08141320 0x00
dat 0x08142EAC gUnk_08142EAC 0x00
dat 0x08143A38 gUnk_08143A38 0x00
dat 0x08143A58 gUnk_08143A58 0x00
dat 0x08143A78 gUnk_08143A78 0x00
dat 0x08143A98 gUnk_08143A98 0x00
dat 0x08143AB8 gUnk_08143AB8 0x00
dat 0x08143DA8 gUnk_08143DA8 0x00
dat 0x08143EE4 gUnk_08143EE4 0x00
dat 0x08144A00 gUnk_08144A00 0x00
dat 0x0814A498 gUnk_0814A498 0x00
dat 0x081521C0 gUnk_081521C0 0x00
dat 0x08152E78 gUnk_08152E78 0x00
dat 0x08159D98 gUnk_08159D98 0x00
dat 0x0815B364 gUnk_0815B364 0x00
dat 0x0815B910 gUnk_0815B910 0x00
dat 0x0815BED4 gUnk_0815BED4 0x00
dat 0x0815F880 gUnk_0815F880 0x00
dat 0x0815F8A0 gUnk_0815F8A0 0x00
dat 0x08161DDC gUnk_08161DDC 0x00
dat 0x081621DC gUnk_081621DC 0x00
dat 0x0816261C gUnk_0816261C 0x00
dat 0x081629D4 gUnk_081629D4 0x00
dat 0x0816B328 gUnk_0816B328 0x00
dat 0x08176A4C gUnk_08176A4C 0x00
dat 0x08176A6C gUnk_08176A6C 0x00
dat 0x0817AAC0 gUnk_0817AAC0 0x00
dat 0x0817AC2C gUnk_0817AC2C 0x00
dat 0x0817AC4C gUnk_0817AC4C 0x00
dat 0x0817B418 gUnk_0817B418 0x00
dat 0x0817B438 gUnk_0817B438 0x00
dat 0x0817B8D0 gUnk_0817B8D0 0x00
dat 0x0817BBB4 gUnk_0817BBB4 0x00
dat 0x0817BBB6 gUnk_0817BBB6 0x00
dat 0x08181E60 gUnk_08181E60 0x00
dat 0x081830F4 gUnk_081830F4 0x00
dat 0x0818360C gUnk_0818360C 0x00
dat 0x0818BBCC gUnk_0818BBCC 0x00
dat 0x0818BBEC gUnk_0818BBEC 0x00
dat 0x0818DD18 gUnk_0818DD18 0x00
dat 0x0818E1E4 gUnk_0818E1E4 0x00
dat 0x0818E67C gUnk_0818E67C 0x00
dat 0x0818EA78 gUnk_0818EA78 0x00
dat 0x0818EA98 gUnk_0818EA98 0x00
dat 0x0818F1F8 gUnk_0818F1F8 0x00
dat 0x0818F3D8 gUnk_0818F3D8 0x00
dat 0x08193598 gUnk_08193598 0x00
dat 0x081935B8 gUnk_081935B8 0x00
dat 0x08197BE0 gUnk_08197BE0 0x00
dat 0x0819875C gUnk_0819875C 0x00
dat 0x0819877C gUnk_0819877C 0x00
dat 0x081AAECC gUnk_081AAECC 0x00
dat 0x081AB190 gUnk_081AB190 0x00
dat 0x081AB1B0 gUnk_081AB1B0 0x00
dat 0x081AB340 gUnk_081AB340 0x00
dat 0x081ABCA0 gUnk_081ABCA0 0x00
dat 0x081ABEA0 gUnk_081ABEA0 0x00
dat 0x081AC0F4 gUnk_081AC0F4 0x00
dat 0x081AC114 gUnk_081AC114 0x00
dat 0x081AC90C gUnk_081AC90C 0x00
dat 0x081AD26C gUnk_081AD26C 0x00
dat 0x081ADBCC gUnk_081ADBCC 0x00
dat 0x081ADDEC gUnk_081ADDEC 0x00
dat 0x081AE88C gUnk_081AE88C 0x00
dat 0x081AEA8C gUnk_081AEA8C 0x00
dat 0x081AEC8C gUnk_081AEC8C 0x00
dat 0x081B1710 Pal_Unk_081B1710 0x00
dat 0x081B2348 gUnk_081B2348 0x00
dat 0x081B3D34 gUnk_081B3D34 0x00
dat 0x081B4254 gUnk_081B4254 0x00
dat 0x081B4274 gUnk_081B4274 0x00
dat 0x081B4E9C gUnk_081B4E9C 0x00
dat 0x081B4F9C gUnk_081B4F9C 0x00
dat 0x081B57BC gUnk_081B57BC 0x00
dat 0x081B6688 gUnk_081B6688 0x00
dat 0x081B7468 gUnk_081B7468 0x00
dat 0x081B7650 gUnk_081B7650 0x00
dat 0x081B7670 gUnk_081B7670 0x00
dat 0x081B7690 gUnk_081B7690 0x00
dat 0x081B76B0 gUnk_081B76B0 0x00
dat 0x081B7B48 gUnk_081B7B48 0x00
dat 0x081B7F68 gUnk_081B7F68 0x00
dat 0x081B80A8 gUnk_081B80A8 0x00
dat 0x081B8934 gUnk_081B8934 0x00
dat 0x081B8E44 gUnk_081B8E44 0x00
dat 0x081B8E64 gUnk_081B8E64 0x00
dat 0x081BB35C gUnk_081BB35C 0x00
dat 0x081BB37C gUnk_081BB37C 0x00
dat 0x081BB5E4 gUnk_081BB5E4 0x00
dat 0x081BBBB4 gUnk_081BBBB4 0x00
dat 0x081BC0A8 gUnk_081BC0A8 0x00
dat 0x081BC0C8 FrameLut_EkrManaketefxNormalAttack 0x00
dat 0x081BC0EE FrameLut_EkrManaketefxCriticalAttack 0x00
dat 0x081BC0FC FrameLut_EkrFaefx 0x00
dat 0x081BC132 gUnk_081BC132 0x00
dat 0x081BC140 gUnk_081BC140 0x00
dat 0x081BC15E gUnk_081BC15E 0x00
dat 0x081BC17C gUnk_081BC17C 0x00
dat 0x081BC19A gUnk_081BC19A 0x00
dat 0x081BC268 Img_ManaketeBodyIntro2 0x00
dat 0x081BCBDC Img_ManaketeBodyIntro1 0x00
dat 0x081BD5E8 Img_ManaketeBodyStd 0x00
dat 0x081BE490 Img_081BE490 0x00
dat 0x081BF434 Pal_EkrManaketefx 0x00
dat 0x081BF5B4 Tsa_ManaketeBodyIntro2 0x00
dat 0x081BF6F4 Tsa_ManaketeBodyIntro1 0x00
dat 0x081BF848 Tsa_ManaketeBodyStd 0x00
dat 0x081BFA34 Tsa_081BFA34 0x00
dat 0x081BFC74 Img_ManaketeObjfx1 0x00
dat 0x081C079C Img_ManaketeObjfx2 0x00
dat 0x081C14D0 Img_ManaketeObjfx3 0x00
dat 0x081C1C74 Pal_ManaketeBodyStd 0x00
dat 0x081C1C94 Img_EkrIdunn_081C1C94 0x00
dat 0x081C4DE8 Pal_081C4DE8 0x00
dat 0x081C4E28 Tsa_EkrIdunn_081C4E28 0x00
dat 0x081C5264 gUnk_081C5264 0x00
dat 0x081C5688 gUnk_081C5688 0x00
dat 0x081C5AAC Tsa_EkrIdunn_081C5AAC 0x00
dat 0x081C864C Img_EkrFaefx 0x00
dat 0x081C8F38 Pal_EkrFaefx 0x00
dat 0x081C8F58 Tsa_EkrFaefx1 0x00
dat 0x081C9084 Tsa_EkrFaefx2 0x00
dat 0x081C91CC Tsa_EkrFaefx3 0x00
dat 0x081C92F8 Tsa_EkrFaefx4 0x00
dat 0x081C946C Tsa_EkrFaefx5 0x00
dat 0x081C9618 Tsa_EkrFaefx6 0x00
dat 0x081C9794 Tsa_EkrFaefx7 0x00
dat 0x081C9940 Tsa_EkrFaefx8 0x00
dat 0x081C9A9C Tsa_EkrFaefx9 0x00
dat 0x081C9BB8 Tsa_EkrFaefx10 0x00
dat 0x081C9CE4 Tsa_EkrFaefx11 0x00
dat 0x081C9DEC Tsa_EkrFaefx12 0x00
dat 0x081C9EF4 gUnk_081C9EF4 0x00
dat 0x081C9F14 gUnk_081C9F14 0x00
dat 0x081C9F34 gUnk_081C9F34 0x00
dat 0x081C9FA6 gUnk_081C9FA6 0x00
dat 0x081C9FEC EkrLvupMsgsStr 0x00
dat 0x081CA014 EkrLvupMsgsMag 0x00
dat 0x081CA03C sEfxLvupPartsPos 0x00
dat 0x081CA04C gUnk_081CA04C 0x00
dat 0x081CA054 gUnk_081CA054 0x00
dat 0x081CA062 gUnk_081CA062 0x00
dat 0x081CA070 gUnk_081CA070 0x00
dat 0x081CAA14 gUnk_081CAA14 0x00
dat 0x081CB404 gUnk_081CB404 0x00
dat 0x081CC428 gUnk_081CC428 0x00
dat 0x081CCDE0 gUnk_081CCDE0 0x00
dat 0x081CD7AC gUnk_081CD7AC 0x00
dat 0x081CE154 gUnk_081CE154 0x00
dat 0x081CE474 gUnk_081CE474 0x00
dat 0x081CE848 gUnk_081CE848 0x00
dat 0x081CEC7C gUnk_081CEC7C 0x00
dat 0x081CF03C gUnk_081CF03C 0x00
dat 0x081CF574 gUnk_081CF574 0x00
dat 0x081CFCB0 gUnk_081CFCB0 0x00
dat 0x081D043C gUnk_081D043C 0x00
dat 0x082563F4 Img_TilesetAnim_085C788C_0 0x00
